targets,preds
14252.512,14248.09062966013
14260.924,14255.563992941858
14253.035999999998,14254.754994392395
14271.172,14253.976100229263
14279.6,14264.779501169442
14295.337130660002,14276.78436872101
14306.003999999995,14308.694972776413
14313.388,14244.49550252366
14305.684,14312.604395325661
14316.223999999998,14307.4251578331
14309.659999999998,14313.833833476034
14314.444,14308.17157429647
14322.295999999998,14303.580251893998
14325.079999999998,14324.241840977667
14317.374,14339.812996902465
14327.496,14327.796537685392
14341.656,14324.924799084663
14358.012,14346.533550975799
14366.28,14357.45936995983
14370.984,14369.513932909727
14372.969999999998,14390.28270793247
14406.553999999998,14384.41456215477
14389.792,14405.856589881421
14387.494,14398.127398624421
14390.656,14385.295695138931
14356.326,14383.481657112834
14345.034,14361.428585911392
14318.952,14342.25835242462
14322.53,14323.923825858712
14339.25,14319.869328536988
14339.552,14329.576701978205
14327.14,14332.59415898788
14309.31,14309.533038339614
14310.878,14303.016369684936
14319.45,14310.944512277842
14317.302,14324.861349311828
14320.416,14321.522624213694
14324.904,14322.47367927432
14318.502,14327.612051978827
14325.23,14319.16236856878
14327.878,14323.630649022101
14350.962,14324.526760894774
14360.44,14344.171546156884
14376.638,14366.349777374267
14380.18418234,14383.173985358477
14390.87,14384.640500950576
14387.370072706,14396.661745167017
14393.486,14390.891238956452
14392.138,14389.508854303838
14407.94237503,14387.157757604662
14412.481717223998,14383.651926926972
14403.416,14409.568717683931
14411.609999999995,14407.123474385262
14411.666,14403.207545075418
14389.956,14405.930252817072
14376.398,14387.73675740083
14377.156,14388.019472796439
14376.114,14381.661003536577
14374.44,14380.042691810846
14377.482,14369.566560296058
14366.71,14374.299451665043
14375.070000000003,14371.243077593805
14375.36,14378.70007340169
14384.982,14378.994660501481
14393.31,14388.836782372713
14392.935999999998,14391.366954272984
14393.318,14394.144547787908
14418.688,14397.18366962433
14431.0,14407.866319399594
14442.276000000002,14432.967661203145
14441.072,14443.367676846503
14454.142000000002,14443.891712354898
14437.326,14460.761803527832
14445.19,14440.570080399513
14443.146,14448.453292619706
14431.062,14446.004125959396
14435.912,14438.993647687794
14443.159999999998,14431.910674089073
14441.84,14441.804546353818
14456.544,14442.50120193851
14515.558,14445.720818161726
14538.829999999998,14577.613920736314
14511.918,14554.289202728269
14511.66,14528.789483060837
14523.459999999995,14524.8129588089
14509.448,14522.728733493806
14512.434,14510.604564270376
14502.303999999998,14506.161573290705
14501.95,14504.56730881691
14505.376,14503.146289288994
14492.154,14501.399887423515
14486.582,14494.130420702933
14480.362,14487.705069387433
14477.082,14481.228132477403
14478.53,14471.983026025773
14456.878,14463.252989931822
14464.746,14488.04298713541
14475.746,14502.762815209626
14490.320000000003,14476.936169675231
14494.262,14492.429278889895
14493.864,14488.845238190414
14504.802,14492.154258637189
14521.008000000002,14499.261342562437
14533.179999999997,14522.102078466418
14522.364,14533.708830923559
14524.893999999998,14536.288480516434
14512.934,14527.143793375253
14511.862,14517.984740303995
14509.012,14507.73405220389
14514.678,14506.662875296353
14521.49,14515.183735132216
14497.256,14520.267794501542
14487.95,14502.324792491198
14487.306,14488.890593551874
14480.166,14492.652344062686
14486.52,14483.461271953582
14442.826666666666,14482.99742329359
14537.303333333331,14429.425549495221
14512.973333333332,14508.18396237874
14433.026666666668,14577.58414713192
14417.506666666664,14446.594293715954
14425.626666666669,14445.688163820902
14427.701666666666,14416.884507221577
14414.914739436665,14374.678424346444
14383.978,14411.216103753251
14379.522481346,14377.686948877174
14364.613999999998,14381.016740757626
14349.406,14355.068751261135
14341.914,14346.820888952498
14344.401999999998,14343.356667018412
14340.596,14341.245862955057
14322.736,14338.515381257293
14328.014,14327.413896156431
14327.986,14330.200918066264
14333.978,14331.688254302262
14321.223999999998,14329.413949481486
14314.23,14328.45238585663
14301.534,14323.222115187049
14306.298,14307.740731886626
14303.246,14304.974645023465
14311.06,14300.68696166086
14298.984,14310.87438566029
14314.374,14301.561278011322
14302.044,14304.158520977855
14295.876,14305.421681817053
14288.24,14299.40538383603
14343.106000000002,14293.243002433777
14346.836,14334.885004385947
14346.228,14342.618078930855
14357.186000000003,14346.134598222256
14336.124,14351.05396326065
14334.12,14344.827800296547
14343.674,14328.299172199011
14354.647999999996,14337.354608374357
14363.337999999998,14357.937352864985
14359.206,14355.873194257736
14370.776000000002,14358.548436698915
14378.176,14364.006411233664
14385.896,14377.716786822315
14391.216,14386.812855897424
14384.878,14390.178417994022
14370.562,14391.009778397562
14330.284,14382.19535848236
14321.428,14342.559657197953
14313.482,14323.041097486497
14284.268,14313.234907610655
14227.404,14280.706243475914
14161.5,14235.363853513718
14202.81,14150.327679880142
14197.114255436,14188.89309142375
14195.207049456,14196.290234143256
14207.548,14179.40780017805
14215.78,14197.38062775135
14212.071132512,14225.797312241792
14220.795999999998,14210.122256306619
14243.647999999996,14223.17743230384
14236.72,14241.31812009287
14259.704000000002,14239.089952485561
14268.3,14256.444210265974
14302.662,14274.835515744684
14301.74,14290.330431037899
14289.102000000004,14300.471715431213
14264.602,14299.338616191866
14269.086,14274.59338145256
14272.298,14272.04342726469
14284.432,14272.560631968974
14294.256,14271.503388011817
14298.318,14284.849532846214
14297.966666666667,14291.92542910695
14294.916666666664,14213.573656030298
14303.805,14307.735324213028
14315.631666666664,14327.855631763457
14323.283333333333,14320.71332473111
14328.968333333332,14435.5072955966
14347.191666666666,14286.817141820984
14331.148333333334,14337.39467956245
14349.53,14338.622392876941
14353.538333333332,14315.466542859871
14347.229999999998,14367.809868297378
14360.158333333333,14359.678702222307
14313.99,14358.674170986813
14268.76,14321.979975560309
14308.246666666664,14279.050956226685
14296.273333333333,14292.463744164703
14300.518333333332,14302.061939576764
14279.093333333334,14298.38618568957
14279.765,14276.866817026139
14271.356666666665,14334.708522887227
14278.198333333336,14265.18443060398
14306.27,14274.865185650187
14301.233333333332,14318.429486344656
14303.01333333333,14250.171702203452
14280.56,14305.411154180763
14262.968333333332,14311.705753442846
14269.73,14277.505191469789
14272.135,14277.024607245126
14279.36,14260.662397793132
14273.641666666665,14258.575523929596
14282.804999999997,14256.59143948704
14313.4,14273.83641768217
14313.781666666668,14303.128876850009
14330.081666666669,14320.344648551942
14346.214999999998,14324.659260776636
14352.668333333337,14342.836788192984
14339.755,14370.54024772644
14361.941666666666,14301.68630575051
14358.73055893,14403.168669185641
14344.457225596663,14357.46984000623
14348.006666666668,14349.182229115668
14367.47,14337.594277944563
14352.11243047,14366.656726346413
14361.646666666667,14363.160423180005
14362.491666666669,14354.214443114666
14362.783333333336,14359.550262099108
14377.366666666669,14379.178262553214
14367.073333333336,14369.736464176936
14380.625,14369.290932838918
14381.135,14381.410840493443
14379.178333333335,14375.773621728025
14373.853333333334,14381.81599173546
14366.411666666669,14372.422059846722
14369.056666666664,14365.972842946649
14365.39,14367.702951115965
14363.831666666669,14370.108862860801
14363.74,14367.513395010632
14383.051666666664,14367.230294116738
14375.233333333332,14382.395213927823
14362.643333333332,14377.29521613121
14370.356267678331,14369.355553461315
14372.378847965,14365.32386939764
14378.428333333331,14373.776573827563
14379.006666666668,14375.959925746916
14382.216666666667,14379.020148590802
14395.395,14381.794502579674
14375.928333333331,14389.853009574457
14372.665,14382.365488327541
14355.793333333331,14372.924143182836
14362.676666666664,14364.25820103387
14344.626666666669,14364.947720095217
14318.207065021665,14344.671352810261
14318.826666666666,14321.280621366204
14327.876666666663,14312.715384073255
14333.854999999998,14322.432240529455
14334.838333333331,14328.067758165203
14326.003333333336,14333.795847466243
14322.176666666664,14331.947892570495
14321.496666666664,14320.615036650297
14324.348333333332,14321.163417795597
14329.955,14334.071061527131
14326.44333333333,14327.888736451469
14326.896666666667,14382.00856715679
14325.645,14328.658603249785
14317.028333333335,14327.408344268797
14302.628333333336,14317.954447122216
14303.495,14309.61935094237
14313.148333333333,14301.25512243132
14316.595,14315.418993222715
14315.506666666668,14310.380648120445
14301.708333333336,14315.042483201229
14306.535000000002,14304.115659849644
14301.313333333335,14307.016887146334
14320.801666666664,14299.466848652362
14303.218333333332,14319.860053725244
14308.745000000004,14317.516133586569
14265.126,14307.94201429546
14308.428333333331,14266.211336568596
14306.666666666664,14303.086336674489
14308.591666666667,14299.693087678254
14314.596666666665,14324.853964416985
14323.886666666664,14321.080421270372
14347.353333333333,14322.322945789098
14323.214999999998,14342.71385192871
14326.38,14332.1220333308
14312.065,14324.500803211527
14309.573333333336,14309.385380217629
14307.361666666666,14304.380240994691
14285.034999999998,14305.356672887205
14285.151666666668,14294.663748271465
14287.81,14285.030499644578
14289.46,14295.663962319693
14286.171666666669,14301.080050811172
14288.585,14292.47841468632
14325.543333333331,14290.616345871887
14300.838333333331,14297.77054564476
14314.528333333335,14303.48779854536
14326.451666666668,14305.048210516772
14320.983333333335,14283.466487140058
14317.029027923332,14327.86244132439
14293.595,14306.832384739715
14286.5,14297.01017682036
14303.088333333331,14320.72440468659
14300.128333333332,14311.80972503722
14304.049999999996,14301.392886451551
14299.791666666664,14307.059449368715
14309.27,14304.493077337742
14306.58,14312.865153099296
14293.618333333332,14306.399954577088
14289.391666666668,14292.05920491218
14287.906666666668,14292.30646945536
14283.023333333333,14288.902772946358
14284.345,14286.600334160328
14290.768333333332,14280.729791030088
14285.383333333331,14286.834820895396
14299.708333333336,14289.526458560627
14341.241666666669,14291.78697100679
14331.741666666669,14347.431320586204
14332.846666666665,14322.010513259369
14324.37,14334.719509317476
14330.038333333336,14330.52684660256
14336.713333333331,14338.754185236496
14328.373333333337,14332.095321352284
14343.663333333332,14334.546732092696
14338.911666666669,14339.618849880697
14330.377247745002,14341.97916641911
14337.751666666663,14344.007641579308
14321.925,14334.657342014316
14320.131666666664,14330.20729168713
14336.919999999998,14323.905445667706
14341.401666666668,14329.008034001306
14329.488333333333,14338.941265126861
14330.816666666666,14328.7149579674
14330.70833333333,14329.89282285253
14330.026666666665,14327.92247438669
14333.725,14330.040331773462
14327.598252728336,14331.838827711741
14336.3,14329.256928076346
14338.436666666665,14326.886746421453
14332.131666666664,14344.26511627197
14336.886666666667,14334.62207441628
14341.753333333332,14333.2209321345
14345.96,14337.91331501007
14338.82,14346.189937378564
14325.636666666667,14343.672741110522
14317.313333333335,14309.219916550319
14320.090000000002,14356.750560553868
14309.118333333332,14373.960641236305
14302.086666666668,14309.447890411615
14294.713333333331,14299.42101223747
14291.305,14298.073064482214
14284.695,14293.455163299443
14306.401666666668,14281.730332372981
14316.934999999998,14296.488490953843
14308.336666666668,14315.19105384747
14299.751666666663,14313.922741248607
14301.941666666668,14289.064560166596
14297.238333333336,14306.867256148857
14298.15,14301.673584426639
14297.061666666668,14298.716593968074
14305.216666666667,14296.136928272741
14309.016666666668,14297.68361821423
14304.476666666667,14303.005899837815
14303.893333333332,14302.329366087914
14304.131666666664,14300.966315480671
14319.601666666667,14298.921497393649
14309.251666666663,14313.663177911441
14317.448333333336,14310.583082766136
14340.535000000002,14327.248868242898
14352.788333333332,14322.397612388926
14342.260000000002,14363.253826097649
14348.298333333334,14320.706084961292
14313.933333333332,14353.461240341665
14303.386666666667,14327.791345968546
14299.19,14315.565839423536
14279.316666666666,14306.885673365596
14305.959097136663,14292.447849995793
14294.115,14293.706215111413
14277.605,14291.142368249893
14276.179999999997,14275.612876538635
14284.51,14274.210836194952
14285.010000000002,14288.637316627952
14278.96,14282.509115297198
14271.065,14277.717333527802
14274.284999999998,14278.635774276254
14287.993333333336,14278.062172527909
14289.106666666668,14286.735043669942
14291.806666666664,14287.052185955046
14284.35,14284.55415986836
14285.151666666668,14281.974654101727
14273.955,14280.190692244372
14280.211666666668,14273.907279737792
14274.958333333336,14291.268292373019
14285.845,14271.825705832243
14300.433333333334,14288.436604711813
14305.796666666669,14296.111377798914
14301.473333333332,14304.611218275031
14305.169999999998,14300.17764057716
14288.270000000002,14301.958837407827
14290.648333333333,14293.334777243934
14241.238,14297.207500870429
14283.756666666668,14255.925214705068
14284.193333333336,14280.587968565223
14290.083333333336,14281.557316313983
14281.47,14287.197736023365
14287.518161366665,14289.34538101077
14299.52,14291.012112046481
14299.716666666664,14302.27205159267
14296.775,14299.028467923405
14291.206666666669,14295.265226980448
14291.921666666669,14291.501957603112
14291.685,14297.101974372865
14290.343333333332,14300.973000397282
14292.491666666669,14292.348911109566
14296.098333333335,14293.055121050678
14255.408,14290.692425595624
14275.32,14259.953557414412
14255.714999999998,14276.463727526465
14238.805,14262.6470928972
14177.872,14244.608501057824
14161.802,14176.347881040572
14216.541666666664,14156.546306033135
14183.841666666667,14201.39919039577
14179.809999999998,14173.008767989279
14133.428333333331,14172.081600749969
14075.891666666668,14145.09539115715
14063.416666666664,14079.619922995566
14121.735,14061.698355843624
14121.801666666664,14095.076224649547
14135.284999999998,14116.78383897801
14093.28102959,14118.88143856923
14132.981666666668,14117.874088396626
14144.733333333332,14126.951986747385
14145.12,14135.141324021813
14156.081666666669,14136.602714794872
14150.581666666669,14143.61028800849
14146.481666666668,14160.960853027305
14096.29,14139.814735738435
14088.775999999998,14153.86647348404
14063.972,14096.481254738572
14135.61,14211.791822911504
14118.660000000002,14116.964746980868
14132.53,14134.183216550351
14129.903333333335,14133.074834297178
14131.251666666669,14131.185134465217
14136.516666666668,14139.140276173353
14135.301666666664,14129.520885736943
14129.590000000002,14138.488885980845
14116.104999999998,14129.757631372016
14130.81,14116.698610528114
14128.896666666666,14126.613564722738
14130.326666666666,14128.527728404202
14134.268333333332,14132.072773740294
14148.885000000002,14132.55240227103
14159.166666666664,14147.266113206148
14166.025,14179.602389731803
14176.783333333333,14162.931194492976
14181.956666666669,14171.202132345834
14199.831666666663,14179.795070718528
14202.795,14197.29811042547
14202.828333333331,14204.926394832133
14211.15,14203.3856905361
14219.08666666667,14208.742865452768
14215.311666666665,14225.488706377146
14228.793333333331,14218.009242442846
14216.919999999998,14228.655019166865
14219.078333333331,14223.599948948622
14222.831666666669,14219.04513800979
14221.54,14216.235222143132
14213.256666666668,14228.664421803154
14207.39,14221.843361849784
14206.741666666669,14211.192978289126
14191.018333333332,14210.259581189754
14191.521666666666,14192.912494168282
14187.04,14190.520154099862
14178.63,14188.762358928323
14194.795,14185.094383591415
14211.473333333335,14194.063395517665
14197.801666666664,14204.918723732431
14219.47,14221.385437088014
14226.258333333331,14213.210301185845
14216.276666666668,14227.060943415165
14201.488333333333,14226.173382985593
14192.700000000004,14241.754454957842
14173.46,14196.113314703702
14179.549999999996,14173.235952648518
14184.25,14217.957821210228
14181.781666666668,14178.698695863186
14197.073333333336,14180.031040191654
14196.031666666668,14196.093990068435
14208.951666666666,14207.901973551507
14210.273333333333,14215.061477124691
14205.538333333336,14213.23528184434
14219.3,14205.956861795587
14238.526666666668,14220.211232627234
14179.356000000002,14231.622008290291
14176.522,14193.585772941111
14205.81833333333,14179.57971217573
14210.906666666668,14195.716454207897
14207.293333333331,14225.109847805104
14191.195,14210.69267479563
14199.336666666668,14197.68553333068
14205.418333333337,14195.080068528054
14198.155,14207.892912422816
14209.340000000002,14207.715050028162
14207.3,14206.384974296689
14206.851666666666,14206.671104725601
14199.665,14206.99659874837
14198.308333333332,14202.26790128827
14202.226666666667,14200.865491712095
14202.405,14196.017802888155
14200.72,14201.577831473747
14190.031666666666,14200.46566222489
14209.595,14202.92227983276
14198.159999999998,14210.446363005638
14183.302,14207.932836361528
14188.104,14180.796757230759
14170.206,14172.553379184901
14178.962,14176.593286892474
14174.746000000005,14178.227654700277
14138.526000000002,14176.314846050858
14118.706,14140.57357557106
14110.647999999996,14123.904474590778
14096.340000000002,14110.973666535496
14066.13,14093.378919295077
14049.276000000002,14065.06256807399
14095.342,14047.248275275111
14102.408,14079.135998925682
14114.94,14094.822585546972
14090.838,14110.927745833396
14086.522,14095.852305098535
14095.838,14093.057637987971
14085.215401618,14094.995021818637
14118.553999999998,14090.378621141912
14118.802,14113.472749656916
14115.045999999998,14122.101827801705
14111.646,14119.872115185022
14118.382,14109.370769083933
14165.14,14120.240428917406
14165.705000000002,14152.063271133899
14173.995,14163.997496867178
14185.270000000002,14178.212208865643
14190.28,14190.332057804584
14171.483333333332,14192.316590342522
14181.585,14177.632172471882
14204.705,14177.68186402917
14225.916666666664,14180.762596961858
14232.345,14234.716987080576
14237.424999999996,14224.431644976137
14247.071666666665,14241.745861469506
14238.61548695,14252.23854478538
14239.11,14246.026191373663
14247.913333333332,14239.9323192358
14255.156666666666,14243.899945113058
14246.328333333331,14247.445310990808
14255.178333333331,14248.285433671692
14237.111666666666,14250.46413727641
14210.08666666667,14236.956415461698
14227.025007990002,14218.916390440463
14205.910000000002,14195.385436984994
14185.560000000003,14204.730589012403
14201.75,14184.639458953738
14212.923333333332,14198.999604637625
14210.67,14212.202872415502
14187.441666666668,14213.779585009815
14187.503333333336,14190.978125896458
14184.606666666668,14195.75854191184
14183.641666666668,14191.403870359658
14194.835,14184.359804581403
14207.942,14188.79637781481
14203.839999999998,14205.972134879432
14209.486,14206.32844186942
14203.391666666668,14198.757613972824
14198.165,14210.795417237281
14203.51,14238.483135089873
14205.528333333335,14200.192783279417
14214.381666666668,14206.388698856474
14214.148333333333,14212.494182078046
14204.176666666668,14214.30857206464
14207.501666666663,14215.531651387215
14206.888333333334,14202.922989831668
14210.728333333333,14209.016922914585
14207.855,14210.956820702651
14207.875,14205.074099665484
14206.89,14207.943713539637
14209.941666666668,14205.682495071094
14213.165,14214.63650859495
14211.378333333336,14210.202479704618
14206.875,14211.663830801845
14220.625,14209.736930276154
14235.776666666665,14214.928676223755
14237.828333333331,14233.3937408036
14233.445000000003,14246.6348376896
14236.818333333336,14238.824603185058
14229.53,14236.975499168038
14235.235,14232.04064010163
14238.763333333334,14234.279317925173
14240.466666666667,14235.146849142913
14243.62,14239.182478604916
14244.296666666669,14240.810342876912
14243.766666666668,14240.833311455846
14245.915,14239.678228085439
14246.336666666668,14248.757725111644
14241.581666666663,14232.01775854826
14254.418333333331,14255.987758031291
14267.383333333331,14250.409200827282
14271.15,14265.152723960877
14272.593333333332,14277.687204785349
14272.185000000003,14279.281433122553
14272.293333333331,14275.31922004779
14287.145,14278.86546539664
14285.233333333332,14282.90055897832
14290.288333333336,14290.822408404349
14305.755000000005,14293.042181062105
14299.855,14308.779640779494
14301.566666666666,14305.68219784975
14297.32,14303.836168146132
14301.946666666665,14307.22147242308
14307.305,14300.74715488941
14309.51,14307.399894007443
14326.148333333333,14306.260200210412
14317.9,14319.684787225722
14311.766,14320.823595174152
14304.01,14317.951128393412
14320.324999999995,14310.484026943446
14313.24,14315.753747982482
14330.083333333336,14310.95492221117
14343.175,14314.047049626111
14342.371666666668,14310.010496290923
14347.638333333334,14355.394279250499
14326.12,14349.976018323898
14323.666,14338.045622001095
14333.52,14325.860308261215
14305.381999999998,14328.314152017832
14303.410000000002,14309.258445945483
14288.908333333333,14313.12529967785
14303.863333333333,14272.871725868343
14285.55,14297.93826576233
14295.551666666664,14285.93436621761
14278.115,14289.720609914662
14275.945000000003,14279.206786019105
14288.521666666666,14274.226062334776
14278.228333333333,14272.426911127566
14287.463333333331,14283.493012406823
14283.820000000003,14287.70624303162
14284.891666666668,14288.55041970909
14285.861666666666,14284.401324660976
14295.498333333337,14283.196755806406
14251.79,14290.806711701152
14272.728045088335,14253.213667865995
14259.203333333331,14271.061631019415
14249.543333333337,14262.3610157757
14219.962,14250.81961815745
14249.875,14218.644417681098
14228.308333333334,14241.458097514595
14224.186666666665,14236.7621842885
14231.278333333335,14256.912198224865
14239.95176602,14234.95900591731
14253.685,14237.74530787021
14265.63,14242.420272445679
14265.94,14263.714084730147
14247.408333333333,14265.469606012903
14245.14833333333,14253.004109046271
14251.5,14250.33253431022
14256.165,14248.414870566128
14251.885,14253.907174235583
14236.695,14250.231113066275
14231.75,14233.372484334606
14219.799999999996,14232.529108196497
14217.281666666668,14224.870159378946
14213.30666666667,14218.209122127593
14210.796666666669,14206.90244533807
14231.893333333332,14220.02170279622
14237.956666666669,14220.97303152084
14228.92,14240.548321005504
14217.168333333331,14230.329883400602
14206.603333333333,14200.016522381904
14204.783333333333,14214.556044718423
14208.818333333336,14202.624041285915
14222.371666666668,14203.74810344696
14220.02333333333,14219.976647648213
14210.746666666668,14223.674408963521
14219.981666666668,14217.41058559219
14223.258333333331,14220.055156036618
14226.688333333332,14225.957519775431
14227.166666666664,14229.641664812561
14248.836666666668,14230.993988291424
14257.015,14246.600668545367
14248.353333333333,14260.61457022031
14245.161666666669,14256.535417376159
14236.771666666667,14244.827223281063
14233.503333333332,14238.930468231838
14228.863333333333,14246.646781577168
14222.558333333334,14222.917755563258
14225.335,14218.38514913718
14222.866666666669,14227.539989673198
14228.515,14221.872003635961
14225.941666666666,14226.249469579458
14221.846666666665,14226.90888645053
14216.276666666668,14219.327656560241
14212.803333333331,14213.512605134649
14205.801666666664,14207.811534765959
14206.741666666669,14214.48101505637
14222.825,14200.904531696238
14224.898333333333,14207.745485243004
14229.365,14219.272163814701
14234.4,14239.030807938176
14227.366666666669,14235.352932530643
14230.913333333336,14232.79788902402
14224.325,14232.444376441239
14201.188333333335,14228.951109511852
14200.468333333332,14206.294697284698
14198.663333333332,14195.896750740212
14199.535000000002,14199.371955294215
14207.585,14196.543963070215
14212.725,14204.167861220043
14227.285000000002,14213.350752444663
14223.598333333335,14221.671015977461
14224.385,14225.382780638934
14241.48,14220.777043252587
14237.391666666668,14233.010720399023
14228.531666666668,14238.22944633782
14238.375,14230.504451250834
14237.081666666669,14235.434043257237
14251.3,14238.587939579487
14241.864999999998,14242.749819710853
14242.0,14225.486187773447
14234.383333333331,14249.91016727686
14230.476666666667,14251.933797278207
14230.768333333332,14230.332332348822
14235.479999999998,14226.740481801926
14242.336666666668,14236.978819489479
14226.361666666666,14240.945132424433
14227.605,14236.29194305261
14242.341666666667,14227.753759839334
14236.703333333331,14236.5389289093
14221.669999999998,14238.205024530293
14226.478333333333,14226.334532035191
14246.79,14224.231531321406
14239.003333333336,14244.535249372324
14239.243333333336,14242.587342987455
14261.341666666664,14235.348125567434
14274.065,14247.56720267554
14299.160000000002,14271.971431213618
14275.598333333332,14288.63423973203
14279.783333333333,14290.229641431572
14286.536666666669,14295.127444109317
14285.53,14287.189449651838
14284.585,14290.155489037039
14270.571666666665,14278.618999818364
14280.878333333336,14270.397796971598
14281.911666666669,14281.352467141154
14250.696666666669,14276.414012926818
14253.086666666668,14252.536413155496
14258.505,14266.22939269473
14256.971666666665,14260.86135704319
14246.584916628335,14258.581808415058
14255.705,14243.356934621932
14245.913333333336,14263.54293013096
14250.188333333335,14242.982917234896
14252.456666666669,14253.543647160726
14267.411666666669,14245.411373869229
14281.356666666668,14275.554137592315
14266.765,14271.302099184992
14290.341666666664,14276.408614090882
14305.4,14294.626472964288
14301.048333333334,14307.39085971475
14304.854999999998,14310.188002586763
14300.318670716,14337.27560320556
14314.803333333335,14296.56470368405
14302.711666666668,14324.206451702117
14302.313333333335,14305.60531134387
14320.036666666669,14305.511529566644
14336.041666666664,14321.769298738387
14351.828333333331,14329.103447480204
14329.521666666666,14345.795718407433
14324.953333333331,14340.202850784462
14325.8,14329.26173453808
14309.573333333336,14325.112679824231
14318.53,14319.807666842935
14327.596666666665,14312.881118519008
14323.135,14316.438049296139
14332.674999999996,14328.561461567879
14343.378333333332,14328.013399639132
14351.251666666663,14343.339817498923
14352.65,14342.82503970305
14357.321666666669,14352.88220692277
14356.7,14353.854656898971
14354.431666666664,14343.390302380918
14375.909999999998,14362.585733330843
14366.113333333333,14373.535801142454
14352.771666666667,14368.350740956468
14343.641666666665,14355.385604858398
14345.795,14342.360136063195
14342.698333333336,14345.718150002358
14345.706666666663,14339.087200450102
14345.091666666664,14344.950760112406
14350.195000000003,14341.998457251984
14344.983333333332,14352.473143677116
14336.165,14346.288877378307
14328.24,14337.761349258419
14318.798333333332,14337.823021841543
14297.494872330002,14316.438219621781
14301.498333333337,14295.631993217268
14325.825,14297.490238472225
14329.815,14329.225550222396
14318.913333333332,14327.758028726377
14326.155,14321.11777602636
14332.288333333332,14323.59005765796
14334.391666666668,14331.95760717094
14336.485,14335.189145268203
14321.063333333335,14333.101480833688
14323.331666666669,14325.641802866758
14317.716666666667,14325.14406533728
14327.016666666668,14319.547384944559
14330.061666666665,14328.739620788097
14336.073333333336,14325.546450474265
14340.061666666665,14331.355087894799
14337.786666666669,14336.049457365274
14338.955,14334.538317624729
14338.988333333336,14340.28570134262
14336.410000000002,14341.3831749479
14339.74,14342.501078306634
14332.011666666664,14344.209830354057
14334.008333333331,14330.392078109682
14339.521666666667,14330.23138137758
14322.71,14334.909468805792
14327.766666666665,14327.104746545552
14329.39,14329.565081880884
14334.089999999998,14327.003325212496
14329.61,14335.078925175867
14339.428333333335,14325.515258337258
14333.185,14328.23978346586
14333.796666666669,14345.320639641284
14328.481666666668,14338.602826405762
14331.238333333336,14340.016492247581
14317.998333333331,14332.94631483396
14295.931666666664,14321.836154664754
14274.893333333332,14295.328214647374
14266.197679639998,14278.454327769181
14252.76,14271.525751433375
14243.608333333335,14254.136974256633
14222.148333333333,14244.266049156286
14215.71,14222.805150468348
14195.875783185002,14214.128471690652
14216.298333333334,14195.212790594102
14225.831666666669,14206.412593092524
14204.31,14213.94762452821
14208.018333333332,14208.823811303972
14217.836666666668,14206.438996609522
14233.148333333333,14217.948985572259
14239.115,14225.152478226524
14230.678333333335,14230.681231548786
14235.059999999998,14229.521901119548
14232.143333333332,14234.8720885551
14219.671666666669,14235.567861045598
14216.738333333336,14220.684253126383
14226.668333333331,14215.569936178925
14217.491666666669,14199.372263807056
14225.2,14214.980490349131
14226.665,14219.941190262836
14232.592,14224.991849969629
14228.205,14229.912687643566
14230.15,14232.480982689065
14235.499999999998,14230.780798768998
14232.905,14236.345486180784
14232.148333333334,14232.120329303742
14235.966666666664,14229.628056601881
14237.018333333332,14235.597031456231
14227.076666666668,14235.718913495539
14232.608333333332,14230.386257024706
14231.633333333331,14231.231318713726
14212.966666666667,14231.135986878471
14216.4,14213.64555229773
14210.673333333334,14212.173069286944
14214.385,14216.971074481307
14193.246666666664,14199.070737204947
14195.798333333334,14220.477576847872
14201.46,14191.691728520393
14203.241666666669,14196.77200603644
14196.688333333335,14203.717358745635
14198.188333333335,14196.43602418184
14216.4378153,14196.588623906177
14210.648333333333,14212.049376962184
14209.691666666666,14202.92927895139
14217.033333333333,14211.266469932796
14210.505,14211.241324774426
14225.63,14206.576172981366
14216.708333333336,14217.002682219147
14226.421666666669,14443.343521663546
14234.928333333331,14216.094412779808
14234.886666666667,14229.786383503675
14228.383333333331,14237.32103303194
14235.633333333331,14221.446892639004
14213.661666666669,14243.854044995905
14207.151666666668,14233.159277872937
14215.685,14215.268450539113
14210.97,14218.87807808717
14216.056666666664,14215.997966478266
14206.948333333336,14211.25646514386
14210.361666666666,14207.808792955877
14217.693333333336,14206.011137802303
14215.51,14219.608112071752
14219.348333333335,14216.97010242899
14209.848333333332,14221.845240846476
14211.243333333332,14217.234253546594
14205.473333333332,14206.197802128
14211.038333333332,14206.15230367899
14210.691666666666,14210.761913633845
14198.886666666667,14217.950476689934
14207.205,14201.658046384651
14199.841666666664,14216.773554246423
14206.646666666666,14203.990928153991
14209.198333333336,14200.068301331003
14209.733333333335,14230.642270546754
14220.683333333334,14210.59056799829
14211.55666666667,14213.549580758807
14215.046666666669,14217.273782373268
14214.161666666669,14221.13502421876
14213.18166666667,14215.56723588308
14221.601666666667,14212.606373992563
14226.191666666666,14218.375618700586
14226.165,14224.470146046482
14225.995,14221.43259501517
14232.825,14232.951264159681
14231.933333333334,14229.054412214757
14234.565,14245.933571067451
14237.048333333332,14258.439502052666
14239.325000000004,14232.369778175951
14234.191666666666,14256.079764014483
14231.05,14235.59624666373
14229.855,14229.739038069249
14230.656666666668,14230.942698002755
14236.048333333334,14226.99210570008
14249.975,14229.162209562459
